Gene	Correlation
TRMT12	-0.05549310281076228
TMEM211	-0.05551198811031395
ZNF208	-0.05552195504943506
CDK8	-0.05554573783857029
RP2	-0.05555524017804925
CALCR	-0.05558876929181174
SLC45A1	-0.0555940783952302
SPEF2	-0.0556090708518286
CHMP3	-0.055623511994300594
GDF10	-0.055631743044653986
PSMB7	-0.055640155976839106
LTB	-0.05567949142699433
TFB2M	-0.0556796040651017
FBXO45	-0.05570712824597877
ACAP2	-0.05572211453053973
CCDC51	-0.055758516703355035
HOXC8	-0.05579465231175183
TCTN3	-0.055808667459286594
OR10A4	-0.05581429458996858
ACADSB	-0.055843026796246656
BTNL3	-0.055851735870679486
ZBED4	-0.055874274115694546
TOPBP1	-0.05587758205952717
PRKAB2	-0.0559294630689985
GPR4	-0.05594862366643087
SLC22A13	-0.0559908350193154
GTF2B	-0.05599197364379062
SCN3A	-0.056029904579979285
TNIP2	-0.05612328562454426
EPN3	-0.056158213680597514
SLFN12	-0.05617785797180356
RAP2C	-0.056191442703396974
BRINP1	-0.05619987133419869
IRF2BPL	-0.05623226902514769
RPH3A	-0.05627354246730712
PLEKHF1	-0.05629222380113817
FOXP3	-0.05631499015758464
RNASE9	-0.05634951532347213
H2AC12	-0.056350908635571136
NUP35	-0.056356440705394396
NKAIN4	-0.05639151178977224
MOB4	-0.05643983428332641
STAP2	-0.0564588210724877
AATK	-0.05646198703999385
OR52A1	-0.05646664602172876
CCNP	-0.05647550572389272
HYAL1	-0.056483111021548904
ENGASE	-0.05649551767471831
H2BC21	-0.05650561845865428
PLEKHG4B	-0.05654556793073726
PPP2R1B	-0.05661121617652163
DTWD2	-0.056626894220499206
MARCKSL1	-0.05664470162148153
IFI27L2	-0.05664760241584836
CCDC178	-0.05665473908304523
CCDC127	-0.056746480039271796
ZNF641	-0.05675666764330968
ANKRD34A	-0.05676146138123411
SLC25A26	-0.056790065816247584
HHLA2	-0.05681650315061808
BMP5	-0.05688597335099562
MUC12	-0.05696343103623655
CCR7	-0.057024843292685125
OTOP2	-0.057032780129407316
CXorf51B	-0.05704107753473701
ACKR2	-0.057054200624893234
DHRS12	-0.05708299156456638
FXYD2	-0.0571389701959783
MFAP3L	-0.057150044854530735
DOCK1	-0.057195503952657344
LCN10	-0.05723390914117713
PLEKHA3	-0.05724261292215322
INSYN2A	-0.057286897205008847
JAG1	-0.05729501758593486
TRPA1	-0.057411754221090704
ERAP2	-0.057445744268889654
CYB561D1	-0.05745484294225544
ASB10	-0.05746537285237485
EDN2	-0.057465831956007234
RBMS3	-0.05746712665076346
ZDHHC19	-0.05752134887298658
TMEM70	-0.057532663381714096
UGCG	-0.0575671995172621
ZNF2	-0.05757617864516055
SLC38A8	-0.05759617435114571
STAC3	-0.05759973449827669
XAGE3	-0.05760488779338593
PSRC1	-0.05769201927097233
GYPC	-0.05774340137896707
DAO	-0.05776681479631679
CCDC83	-0.05777505838797012
NR2F1	-0.05777536834693024
MEIG1	-0.05783023690196812
FURIN	-0.05784738195809796
SNRPF	-0.05784796017551844
NOX4	-0.05787534233654954
NFASC	-0.057890077210932145
DEDD2	-0.057959173451087816
CYP4X1	-0.05796696792413565
SLC27A2	-0.05803448468708821
ZNF385D	-0.05805124979909037
GOLGA8O	-0.05806678859676691
EPHA3	-0.05807914171089929
CSRP3	-0.058136072166817966
BZW1	-0.05813773200146316
GBX2	-0.05813986684892128
CCL25	-0.05814125525352644
OR7A10	-0.058152507575381825
TSEN2	-0.05820626842680929
SLAMF6	-0.058257301393594814
BAG2	-0.05825788467907619
MROH9	-0.05828488852466129
LRRK2	-0.05829742864762423
POLH	-0.05834959033367264
PDE2A	-0.05839390946832589
PRDM15	-0.05840386789893898
CADPS2	-0.05846960151072286
MRPL3	-0.058499067180085476
CSMD1	-0.05855971889727422
SLC25A2	-0.05857619173056278
CITED1	-0.058609264178194856
GIPC3	-0.058617908184698767
ST20-MTHFS	-0.05863954469519574
LBH	-0.05873256728934116
ADAM2	-0.058760203530816506
MYLK2	-0.05876489610778106
MAGEC3	-0.05882896320203267
UPK3BL1	-0.05885715013912375
FTSJ3	-0.05888163523590461
CCDC130	-0.05890277236380361
C4A	-0.05892243107530527
NUMBL	-0.05897784128387103
ZKSCAN1	-0.05898187838372111
RPL17	-0.058986576432884706
INSRR	-0.05904742845868059
KCNA2	-0.0590485345738517
LRATD1	-0.05906223963417064
OR52K2	-0.059073170783076535
AKR1D1	-0.059083315578267494
IGSF1	-0.05911612212931976
DPYSL4	-0.05911743522071504
MYO6	-0.05914994699368429
GOLGA1	-0.059209838842010504
HMGCS2	-0.05922026638731445
MYNN	-0.059237647164586786
MMAA	-0.059276651358752076
ACOT12	-0.059329860494446524
OR7C2	-0.05938682867767826
RNF111	-0.05941072936876645
GPANK1	-0.05942573160638917
PYGB	-0.059439076996063794
RCHY1	-0.05944242130797203
BMP7	-0.059448524496790146
TDRD5	-0.059456445805098145
FMC1-LUC7L2	-0.059462869034814764
NSMAF	-0.059487197764233994
PRKX	-0.059494121245312365
SNW1	-0.05950667366350146
FTCDNL1	-0.059521349087603946
GDF5	-0.05954907711842101
OR5A1	-0.059558237602146874
RFC2	-0.05958976528193235
ITGAV	-0.05959119292526213
CCNC	-0.059639711409551585
MAP3K8	-0.05965826447279728
ADAMTS7	-0.05967651893847099
CS	-0.05968258376737665
MAGEB18	-0.05968409115201226
CALML5	-0.0597146494648904
P3R3URF-PIK3R3	-0.05972729062276309
FCHSD2	-0.05974493535003565
ERBB4	-0.05974915970462361
CCDC12	-0.059808831187526355
CRMP1	-0.05981977866226635
LRRC19	-0.059873981821202536
NFATC2	-0.059880099359441
NDUFB9	-0.05993447794608559
TMEM170A	-0.0599575871944269
GNAO1	-0.059992886962342895
PCDH15	-0.06000401991648847
SDHD	-0.06002758698941857
EPHB3	-0.06008848473961918
C1orf158	-0.06012154229700296
CLK1	-0.06015678261089138
CPNE5	-0.060184010017427556
VN1R1	-0.060203564993473006
CAMK4	-0.060219975919163414
EML6	-0.060224322476311105
DCT	-0.06023179901434764
TSSK1B	-0.06024048108055546
PDZD7	-0.06025518579237896
GFRAL	-0.06025704045301529
EGFL7	-0.060260006132411205
MRO	-0.06028271418232159
SSX4	-0.060334271457767354
SLC12A8	-0.06035630326674839
CRISP1	-0.060421946171691034
MCOLN1	-0.060448122544144105
OR2V1	-0.06050528005043708
SP1	-0.060512653995983115
DR1	-0.06056941328029933
PLN	-0.0605713940720741
PTTG1IP	-0.060584956046009365
ZNF524	-0.060641070962453254
CLOCK	-0.06065072654806673
FCN2	-0.06067384739080732
SLC48A1	-0.06071129969437313
SLC25A45	-0.06073889288088486
TAB1	-0.060757670819953945
PANK4	-0.06077373731643414
RPL11	-0.060913770850131006
MRPS16	-0.060951376141084666
MRPL32	-0.06096953965159319
MT-CYB	-0.0609787124250878
ANAPC7	-0.06099114256148844
SF3B4	-0.06099451435851548
B4GALNT4	-0.06100002745073853
EHHADH	-0.06100240550957921
ARSH	-0.06103173514342631
NFYB	-0.0610375731885025
H1-4	-0.061050739040208246
OR5H14	-0.06106291836527714
EFNA3	-0.06107488846538653
APOC3	-0.06108773146042431
POM121	-0.06109377101188888
FAM120C	-0.0611158559240128
ABL1	-0.06112028198207041
MEA1	-0.061126350210678394
HOXD9	-0.06113787321670409
PCNA	-0.0611748183653037
KATNBL1	-0.06118764114336468
STAT2	-0.06118979817352466
C2orf78	-0.06120043308514979
GPR37	-0.06125582986538793
SMG8	-0.06126803843089752
BPNT1	-0.06127322990734697
TRIM36	-0.06127893073099084
ZNF579	-0.06130025910767569
MIA2	-0.06132775677786573
XYLT2	-0.06133214347198428
TBX21	-0.061354295714971384
CDC40	-0.061361993557640944
DEPDC7	-0.06139527047318845
TAF1A	-0.061455236161323645
TSGA10IP	-0.06148093430091079
NCDN	-0.06148947548618188
ISCA1	-0.061543244299164114
CTCFL	-0.06157095562169208
ZC3H11B	-0.061573924014385245
AUP1	-0.06159845397307012
TNRC6C	-0.06160244273285238
PCGF2	-0.061610218831475154
B9D1	-0.06162847687497583
RAP2B	-0.061636516679824116
SLC38A7	-0.06168099144985763
RTN3	-0.06172765571796207
IFTAP	-0.061731549037556455
SS18L1	-0.06174453296477329
KRTAP4-1	-0.06179899542709038
NAGS	-0.061800381132446056
CABLES2	-0.061840301777557664
GOSR1	-0.0618459030641095
TSTD3	-0.06185004222508651
CACNG6	-0.061888042173569136
TAFA2	-0.06193176554270929
VGLL1	-0.06194007485248213
LAMB1	-0.061943601863267084
RDX	-0.06197787137975397
OR7A17	-0.0620016451489624
ATP1B4	-0.062015580312846215
CFAP46	-0.062035406237229127
IGSF9	-0.06204397375185751
PPARGC1B	-0.06206926595559652
KRT1	-0.06208125177627507
TNFRSF4	-0.06217963012317015
ESX1	-0.06218709088749578
HLA-DMB	-0.062303106697147594
PXMP2	-0.062304171086810106
FZD6	-0.06231608910057656
FNDC7	-0.06232699011548265
SDE2	-0.06234992528949889
LENG9	-0.06238522173553088
TFAP2E	-0.062391127955821524
ANP32E	-0.06243761189183038
SSX2IP	-0.06243802145124508
TENM1	-0.06245599418862819
C11orf68	-0.06248585665378221
ZNF736	-0.06250814774054388
DHH	-0.06256247867182545
SMOC2	-0.06256494367101703
PLEKHA2	-0.0625866747443906
UNC119B	-0.06260797122482858
ADAP2	-0.06260985500254909
PNO1	-0.06271324556076714
HERC2	-0.06271515775180542
TSPAN31	-0.06273177321116613
PMPCB	-0.06277730596969758
DTL	-0.06277849237930883
DAXX	-0.06282904710801139
LNP1	-0.06285430013541221
WDFY4	-0.06289396647885642
TRAPPC11	-0.06292803059093059
CNIH1	-0.06294362655788258
EI24	-0.06296889002297294
SHARPIN	-0.06300974542926045
TFAP2A	-0.06307405155770679
TNFRSF11A	-0.06309968970365099
CRYL1	-0.06315560626974742
ALG14	-0.06320712568004672
UBL4B	-0.06323166192221756
DHX29	-0.06328679897700888
SPAST	-0.06330419673211618
IL17F	-0.06342035191301564
STX17	-0.0634602179123061
CAMKK1	-0.06350712771497975
COA5	-0.06351005233881644
S100A1	-0.0635445627458643
PC	-0.0635924356473675
GPALPP1	-0.06360058636463034
PRDM9	-0.06361726177480678
NEMP1	-0.0636468916866811
NUDT10	-0.06364911801504353
VHL	-0.06368237751648029
CORO1B	-0.06372601541270914
TMEM116	-0.06373121258242509
IRAK1BP1	-0.06373220135778143
ODAPH	-0.06373757240139832
CDC14A	-0.0637569780208751
C17orf78	-0.06376061642448633
PRMT9	-0.06380053690282983
RFPL4A	-0.0638107577884246
SEC23B	-0.06381754019098163
DPPA5	-0.0638198467695492
PABPC4L	-0.06388453859853042
KIAA1522	-0.06389917916531666
MOSPD1	-0.06391459005773246
UTP11	-0.0639374149297096
SALL3	-0.06394441006547025
EGR1	-0.06396486866698395
EIF4H	-0.06396744749755003
MYH7	-0.06399117116177155
ANGPTL1	-0.06403256891149568
ARMCX2	-0.06407097837901272
RNF6	-0.06410913714751684
PPP1R2B	-0.06411791782852995
DRD2	-0.0641393988479787
CPA6	-0.06418065059254607
INA	-0.06419925014552191
LSS	-0.06422199944915641
SPAG8	-0.06425745672746061
THPO	-0.06429437742171866
PPP1R15B	-0.06434201490055913
OPTN	-0.0643558331900571
SAMD12	-0.06436531096454859
ALPK1	-0.0645047366119522
NHLH1	-0.06452860964235241
STAG3	-0.06454110783668246
PROP1	-0.06462030735488469
OAS1	-0.06471713636613359
IBTK	-0.064774830811709
SRRM1	-0.06478481616434315
CHAD	-0.06478805496381554
TMEM272	-0.06479474996773875
KCTD17	-0.06482284058459202
TMEM63B	-0.06483478507648244
PHC2	-0.0649079221200842
MSX1	-0.06491712534493131
NPPA	-0.06494667807433727
COX11	-0.06495325243091153
REXO4	-0.06497466229605749
MED28	-0.06499065124342415
CTDSPL	-0.06499400956403967
OR4F21	-0.06499405305163836
NIFK	-0.06502421216403458
SMIM3	-0.06502530909713007
SRCAP	-0.06508507023700641
ZNF292	-0.06513632209208578
MBD3L5	-0.06517444086965712
TRIB3	-0.06517676445543975
OASL	-0.06523060434468107
TEKT5	-0.0652546968134596
CENPL	-0.06525957172163767
RAD9A	-0.06526328224590566
SMC5	-0.06533618929171792
FAM47E	-0.06541530234161302
NDRG4	-0.06544300032337427
PEDS1-UBE2V1	-0.06545532506240065
PVALEF	-0.06549891161062492
TENT5C	-0.06551408922896464
SPACA7	-0.0655793329096793
DUSP21	-0.06559587024022807
CSMD3	-0.06560434258966773
TBC1D3B	-0.06563934535847002
IL1RL2	-0.06565238789062251
NEURL2	-0.06568775343577163
LGALS13	-0.06569331534231064
MYO15A	-0.06570571326397122
RNF144B	-0.06573364427204494
ADH4	-0.0657359149616282
HUS1B	-0.06575170965784015
MTR	-0.06575289060134576
TPRX1	-0.06577295392653175
ALKBH5	-0.0658032628768317
TGFA	-0.06582909948467941
LRRC14	-0.06584134662544383
PPA1	-0.06584561060109223
ADCYAP1R1	-0.06590366082152883
RBFOX2	-0.06591596216882259
NEMP2	-0.06596224190736162
WDCP	-0.06600082660287637
VSIG1	-0.06606376430070908
USP28	-0.0660884175016526
TBC1D32	-0.06610254619692378
AMBP	-0.0661327125906082
KCTD3	-0.06621031963605918
KXD1	-0.06621948107142994
ANKRD33B	-0.06622849161192328
STC1	-0.06628461615672916
NBL1	-0.06630426328792477
TFAP2B	-0.0663672957128857
CCNK	-0.0663676649676065
FZD7	-0.06637942895219752
LCN9	-0.06641851860304161
SLC25A18	-0.0664445162355606
ANKRD6	-0.06647289492638316
FMO5	-0.06648967630444957
SPTSSA	-0.06649773329186999
ZNF222	-0.06651128608104831
GOLGA6B	-0.0665308267687505
INPP4B	-0.066554220097827
SLC6A15	-0.06658088879001713
ANGPT2	-0.06661238128774484
KIF6	-0.06662885803073255
ZBTB33	-0.06665572902525459
BRK1	-0.0667096274244492
CYHR1	-0.06671147836940355
VEZF1	-0.06673591377592485
SUPT6H	-0.0667713328464346
PCSK5	-0.06678227172572847
COG5	-0.06678300598674626
LPCAT1	-0.06679521736534141
RAB10	-0.06679875801460362
UPK3A	-0.06684625794591949
SAMM50	-0.06689517905663973
RAB13	-0.06690896374287651
NUDCD2	-0.0669119872239575
BMPR1A	-0.06693572791233147
TRHR	-0.06708140012303396
MAP4	-0.06708213504302821
MMADHC	-0.06711122612844249
ERBB2	-0.06713223478919106
ASCL3	-0.06713984340016918
KCNH6	-0.06714537557185245
ICAM1	-0.06720004597175253
NOTO	-0.0672377785293916
HIP1	-0.06729415348916713
NFE2L1	-0.06729743721430334
NKX2-3	-0.0673151498989806
SOCS1	-0.06732968875877808
PPP2R2C	-0.06738862931026803
GRHL2	-0.06742130484460827
ZSWIM8	-0.06742522662421277
EIPR1	-0.06744735915059519
NTF3	-0.06745825786282253
C10orf53	-0.06749157329753369
AKR1E2	-0.06754486373720635
NUF2	-0.06755256541712133
GRIK1	-0.06764709781753506
FAM243A	-0.0676631354015647
NCAN	-0.0676743942927872
HPS4	-0.06776943870176043
RGL1	-0.06780140950576109
HSD3B7	-0.06781059837991896
SERAC1	-0.06781593950031867
BAG3	-0.06782413766135918
CANT1	-0.06785627986527065
FGF19	-0.06795539717857728
MON2	-0.06795782027531988
CNEP1R1	-0.06798312696669105
CPSF4L	-0.06800049070693795
C1orf127	-0.06802820777394739
ASF1A	-0.06806077925821864
GET1	-0.06806607894226775
CHODL	-0.06807182039345729
TM9SF3	-0.06809925407602051
EAF2	-0.06812794221311877
KLHL42	-0.06816443250004786
PLCD1	-0.06817751976881535
TGM5	-0.06820460907631853
CDK19	-0.06821563533051375
SLX1B	-0.06825280528821745
LYAR	-0.0683244068038143
FOXL1	-0.06832804734723169
CASP6	-0.06840971728041623
ANXA8	-0.06842350852858245
MXD1	-0.06845438721436843
PRMT1	-0.06847987249602278
CHRM4	-0.06849420502225795
MICAL2	-0.06849716152446088
BANK1	-0.06852013801749256
RGS11	-0.06855415602287734
GOLPH3	-0.06855601305396423
ZAP70	-0.06865193431349531
SSX1	-0.06870529588506742
CFC1	-0.06874231795246011
RNFT2	-0.06874540002711452
CBSL	-0.068762484247522307
PIMREG	-0.06877577772762081
PRICKLE4	-0.06877951331100882
GOLGA8A	-0.06880666100403425
AC008687.4	-0.06880767061054185
ARID4B	-0.06887029235958987
TAF15	-0.06888179616566856
MRTFA	-0.06895669604405699
OR10P1	-0.0689722458971248
SIN3B	-0.06900200934983713
SMN2	-0.06901602051162413
CYP2D6	-0.06905891521192234
TCAF1	-0.06908446516137846
LRRC63	-0.06910710644329172
FRA10AC1	-0.06914561201471273
HLA-DMA	-0.06917512359359619
RPS6KA4	-0.06919331470219757
TEX37	-0.06923965629714593
FAM149A	-0.06929552545415359
PLEKHH3	-0.06929691632766538
SPICE1	-0.0693407458725281
HARBI1	-0.06935459509579875
AL160269.1	-0.06936089654708573
SERPINA7	-0.06937034315901852
MAN1A2	-0.06940419994268182
OR4D10	-0.06941268363409123
EZHIP	-0.06944026570580139
ACADS	-0.06946247035486183
NLGN1	-0.06961340875502463
DNA2	-0.06963247594901244
CHN2	-0.06964936674823395
OR2J2	-0.06966616639385814
CD36	-0.06966943511700237
MPP3	-0.06967844146101146
EPSTI1	-0.06968450107062502
MAMDC4	-0.06968899406655625
ZNF480	-0.06970177694018469
TMED5	-0.06977659101659535
KDM8	-0.06979200752051917
TCTA	-0.06980080525285047
IFITM3	-0.06980137504012127
DNLZ	-0.06989347098073813
TONSL	-0.06991897826853802
PNLIP	-0.06993559094052017
VCPIP1	-0.06994981552672712
ATP10A	-0.06999232651267272
GPSM3	-0.06999589889050269
C5AR1	-0.07004287352294912
CYC1	-0.07012543623275846
CD1C	-0.07013706491202398
MELK	-0.070262200017194
PSMD10	-0.07037896438709376
KANK2	-0.07040978916660542
UCK2	-0.0704162287322434
SLC26A4	-0.07051777686736993
EN1	-0.07059891850971077
ORMDL2	-0.07059904528549554
LTBR	-0.07061762925613775
PSMD2	-0.070652937717269
SYCP1	-0.07065627432812997
MAGEB16	-0.07067201320658771
IRS1	-0.07067463663863355
FGG	-0.07068948048834706
RIOK2	-0.07069472322999489
DPEP2	-0.07071327060298137
PEX13	-0.07072011503484482
ONECUT1	-0.0707260457510989
SPIRE1	-0.07075055496112771
HNF1A	-0.07077653400649189
SEPTIN4	-0.07078200511092812
RAB11B	-0.07083528789137834
SLC4A11	-0.07087788811054722
MYADML2	-0.07093774426289966
UBE2C	-0.07097047474370313
KIF26A	-0.07097404096880475
ZNF304	-0.0709756801604972
METTL23	-0.07105803094654967
GHITM	-0.07106367105322714
GMCL1	-0.0710695748718339
BAZ1B	-0.07107032106587007
UROD	-0.07115773490213284
ITM2A	-0.07117166169373783
POTEG	-0.07117662404864808
PSMD14	-0.07131528878218878
COL3A1	-0.07140565803931531
TMEM151A	-0.07144790014100554
ATP11B	-0.07146383957174725
HAO1	-0.07149062457711476
TMC3	-0.07149519367058055
PAX3	-0.07153615449897936
NLRP13	-0.07157984679915415
TMPRSS11F	-0.07162398733775585
LYPD3	-0.07162462677550473
CASTOR2	-0.07163252007527149
AGO4	-0.07166098399852504
ODF2	-0.07167729247824646
ZNF787	-0.07169051182128516
ACADL	-0.07171552837064676
COPA	-0.07174339621928248
RAB6D	-0.07174907887969091
TARM1	-0.0717673059671982
MED14	-0.0717788859167546
ADAM28	-0.07179273647716301
HAX1	-0.0718317463983388
ABHD16A	-0.07186943572806453
SPOCK3	-0.07191584458853979
OVGP1	-0.07192203422197577
IRF7	-0.07201458177136809
FBXO17	-0.07201508909489931
HOXA6	-0.07202285291845678
KPNB1	-0.07203658270510498
TOMM70	-0.07203786696292316
ARHGEF2	-0.07206857859874904
PLA2G4D	-0.07211562074977254
PDPK1	-0.07212301979591204
SIL1	-0.07213635006097714
GTF2F1	-0.07214143406134321
C19orf47	-0.07222207332521043
HMX1	-0.07226416518723393
TMEM207	-0.07233449244100504
TM4SF20	-0.0723524196787338
ZNF341	-0.07238776640815842
SYBU	-0.07246442237888413
RHOD	-0.072470927581326
ACACA	-0.07248047862996228
PIK3CG	-0.07248063793335549
GATAD1	-0.07248500486979037
SHMT1	-0.07250843310292107
SPDYE17	-0.07251392016627027
TUBA3C	-0.072516527099488165
RUSC2	-0.07254155804169225
KLHL1	-0.07258273201090149
GPR176	-0.0726039792114185
HRH4	-0.07263653761240071
VPS13B	-0.07267879222002949
ZNF687	-0.07269650069998553
SMC6	-0.07274960393236277
AGL	-0.07284765218960401
ISM2	-0.072864677087616
MACROD1	-0.07288969677774916
EDA	-0.07290407629366878
GORAB	-0.07291076663240072
NAA11	-0.07292180699878305
HFE	-0.0729273165044079
ZNF26	-0.07292836885056976
PUS7L	-0.07293566672002823
TBC1D10A	-0.07296336118606224
BRDT	-0.07304951600031025
RNF122	-0.0730999258587609
PRPF38B	-0.07315721894511856
MIB1	-0.07317342486782726
GAPT	-0.07322996898617798
DEF8	-0.07325284803334296
SKAP1	-0.07326789289500406
PDK2	-0.07336824947018235
C3orf49	-0.07339718078663632
NDUFA12	-0.07341512118140503
TAF4B	-0.07342861815508547
CBLL1	-0.07346070811960144
DGKH	-0.07349536179447147
SIRPG	-0.07351984613112546
SYP	-0.07351986545057745
FAM135B	-0.07363410885826065
GCLC	-0.07367394701176436
SLC34A2	-0.07369178454742169
CFAP69	-0.07375353651732498
YJU2	-0.073755999050905
ATG16L2	-0.07380164370674042
MTERF1	-0.0738631802250058
NES	-0.07389058197609655
PXYLP1	-0.07391754723901366
GCFC2	-0.073921128932403
C14orf132	-0.07392983552042745
ZNF765	-0.07393632267773115
FGGY	-0.07395148561415571
PSME1	-0.07397437184173289
PYGO1	-0.07398106907236669
SLC16A6	-0.07405838080037057
OR4F29	-0.07409122186761932
FLRT3	-0.0740968867911462
AHCTF1	-0.07410725423927475
SUCLA2	-0.07410902694366538
NOTCH2NLA	-0.07412784249113982
CCDC66	-0.0741608307277466
TOGARAM2	-0.0741613860901828
LPP	-0.07423427561881103
PSG1	-0.07430074519481968
OTUD5	-0.0743136940468508
TINF2	-0.07434834707273132
BDKRB2	-0.07436951830223144
PMAIP1	-0.07438759751504272
TYW3	-0.07439651905767809
IRF1	-0.07441412131496668
SLC25A6	-0.07446125603938908
UPF3A	-0.0744691964980814
BOP1	-0.07447305725557714
RPS12	-0.07448855827731037
HCRTR1	-0.07449006530104249
TEKT3	-0.07449093927215314
ZNF558	-0.07450943392716314
GPAT2	-0.07452648153463015
EFNA5	-0.07453157162254352
RBM7	-0.0745577303190449
FECH	-0.0746310295415717
ZBTB8OS	-0.07466551077964048
EIF3G	-0.07471085462814224
PIEZO1	-0.0747109070942796
HYAL4	-0.07473909669727849
LGI3	-0.0747470239871667
MAP3K15	-0.07477255673108796
IGSF3	-0.0748413393606273
LILRB3	-0.07487894171128949
SEL1L2	-0.07493297884947138
LILRB4	-0.07496365985066297
AGXT	-0.07507258884679695
OR51B4	-0.0753061976303813
DDB2	-0.07535831958128063
ANO10	-0.07545027521018154
ANKRD12	-0.07548657808652716
SLC10A1	-0.07550257052946036
BTNL9	-0.07550509143902379
SLC39A14	-0.07562113198605734
EREG	-0.07562862159670836
INTS8	-0.07569540130877979
STYK1	-0.07572192326387772
CADM1	-0.07573008054085936
RPS16	-0.07573610362152197
UGT1A4	-0.07577461345629899
TRAPPC2B	-0.07578816248375787
PHAX	-0.07580170824698922
MKX	-0.0758087189279313
BTN3A3	-0.07583081317002562
PIGY	-0.0758378141502947
DZIP1	-0.07586495250958741
GABRA5	-0.07587410618336267
SRSF1	-0.07587589967701086
CELA2A	-0.07587856933087203
DHX58	-0.07589568030812706
EYA2	-0.07596595462433545
KIF27	-0.07601186186494464
ZIC1	-0.07603515767511312
PDZD9	-0.07604203106756642
INCA1	-0.07608385696118665
SLC35A1	-0.07609142632150433
TNFRSF10B	-0.07611199463148885
CREM	-0.07615128120336322
CCDC138	-0.07617503697614085
TRAF1	-0.07619555859882961
GPAT3	-0.07622608101563215
UNCX	-0.07622743791568076
HIC1	-0.07623556323714757
DEPTOR	-0.07628059777520856
ZNF433	-0.07633494830340751
EEF1AKMT1	-0.07634595135458264
OSBPL2	-0.07640331500261774
MYEF2	-0.07642094433585607
CYBRD1	-0.07642475619856022
YWHAG	-0.07643717264048532
DSP	-0.07647599298330841
NSUN3	-0.07652697132036038
TNFSF12-TNFSF13	-0.07658062062315601
TBX5	-0.07659044105722677
JAML	-0.07660295245067486
CFAP298	-0.07661053221456018
ZSCAN29	-0.07664755771947702
SLC1A6	-0.07667246940961756
ZMYM1	-0.0766923553246739
SULT1A3	-0.07669987636513072
SRSF5	-0.07693625636824686
KIF18B	-0.07694131651061464
VPS37A	-0.07697394949164944
ROM1	-0.07706472832761972
SYNJ2BP	-0.07707944321143148
FNDC4	-0.0771021469189203
DSEL	-0.07710421885460549
UBXN8	-0.07711272366792721
MBOAT2	-0.07713971889607664
ILVBL	-0.07717568079788108
NDUFV3	-0.07720073152324826
CENPC	-0.07722942798100291
TTC5	-0.07723894195329986
TMPRSS13	-0.0772449488202579
ASXL2	-0.0772547287091138
ORMDL1	-0.07729279099093399
TUBA1C	-0.07730539667373464
CHGA	-0.07731148693331845
C11orf49	-0.0773339682460515
FXN	-0.07734853563072994
GLRX	-0.07735202081000023
EIF2AK4	-0.07740504574110132
GRAMD1C	-0.07741295722673336
ZNF559-ZNF177	-0.07743036775118407
HMGB2	-0.07743195742882578
IFT27	-0.07744129484158582
CARD19	-0.07745395835120711
RPS6KA3	-0.07746351218170139
TTC23L	-0.07746473143182211
OR6F1	-0.07750906969844394
TMEM221	-0.07753804082158278
ESRRG	-0.07758111053263962
MED20	-0.07764725263568681
ZC3H12C	-0.07768859575088537
CLIP1	-0.07770895342549985
DDX3Y	-0.07779209325833868
ANXA7	-0.07779721504965141
GK5	-0.07785069853017058
TSACC	-0.07786048869391014
TBC1D1	-0.07786238646733216
CBX1	-0.07787385936083191
MEX3A	-0.07792216762259965
ADCY10	-0.07798793925332462
ZFHX2	-0.07799198440758462
ASXL3	-0.07799704675776398
MRPL24	-0.0780177706949605
UTS2B	-0.07803146601803045
MRPS35	-0.07803382707048648
TCF7L2	-0.07804993640148705
CRYGN	-0.0780668010670469
SPINK5	-0.07808360276888736
SPI1	-0.07809836239659794
RHOC	-0.07810318705628416
ZNF823	-0.07810462660753774
FBL	-0.07810893733789553
EHBP1L1	-0.07813105168815988
CXorf58	-0.07814235269442386
TOMM20	-0.07821404482963847
THY1	-0.07828551964764709
FCGR1A	-0.07832553211981536
FCGR2B	-0.07846311072727959
FGF22	-0.07846727299142475
CARD14	-0.0784903096039054
PDE6B	-0.07849104597749096
ADGRE1	-0.07850884827663412
SYT2	-0.0785131930544135
MTTP	-0.07852667962659574
TNF	-0.07866315051256603
ZBTB41	-0.07867315748431919
SLC49A3	-0.07868661046139604
GPR37L1	-0.0787380349596498
LARGE1	-0.0787527850685383
CMC2	-0.0787874777481606
TBC1D8B	-0.07880761530105561
TINAGL1	-0.07882806096362291
CCDC24	-0.07885609040233305
AIPL1	-0.07891622879638469
CYP2J2	-0.07893151716515405
NBPF14	-0.07899319546504184
TPM3	-0.07900124887281904
GIMAP1	-0.07906022275419806
RAB15	-0.079116710599921
ENOPH1	-0.07912708142390208
LRRC57	-0.0791272105277891
VPS53	-0.07915745143300701
RFX5	-0.0791860347204526
HIGD1A	-0.07919661752787523
ULBP1	-0.07921664583665242
MAK	-0.07924207624448415
LNPK	-0.07927272066710678
NUP43	-0.07929300525744222
FGB	-0.07933877355423342
ANKRD36	-0.0793397006785579
KDM2B	-0.07934138561788381
TMEM255A	-0.07935113915720497
KIR3DL1	-0.0793679066688963
GBP6	-0.07937508336838242
IST1	-0.07937923190563337
ZNF711	-0.07939968058162145
PODN	-0.07945908136168113
C12orf56	-0.0794591618840448
UBA7	-0.07950127290338811
BCS1L	-0.0795334466026571
